person_id,label_name,province,city,lon_lat
646,韦谦恒,安徽省,当涂县,"118.497727,31.571171"
647,任兰枝,江苏省,南京市,"118.796877,32.060255"
648,阎尧熙,河南省,商丘市,"115.65637,34.414172"
649,(舒穆鲁)音登额,,,
650,(乌雅)兆惠,,,
651,阎循琦,山东省,青州市,"118.479622,36.68444"
652,音德布,,,
653,(那木都鲁)先福,,,
654,蓝元枚,福建省,漳州市,"117.647454,24.51285"
655,(杭阿坦)全保,,,
656,马大用,安徽省,安庆市,"117.054734,30.52403"
657,全节,辽宁省,锦州市,"121.127004,41.095051"
658,(尼奇哩)全魁,,,
659,(乌齐格里)倭仁,,,
660,(戴佳)全德,,,
661,(佟佳)丰绅,,,
662,魏象枢,山西省,大同市,"113.300126,40.076815"
663,(瓜尔佳)倭什布,,,
664,(萨克达)倭什珲布,,,
665,(叶赫纳喇)全庆,,,
666,魏裔介,河北省,正定县,"114.570903,38.146434"
667,倪鸿范,福建省,泉州市,"118.675868,24.873888"
668,唐文淑,贵州省,毕节市,
669,(瓜尔佳)吉林泰,,,
670,谭尚忠,江西省,南城县,"116.63704,27.569678"
671,唐英,,,
672,窦光鼐,山东省,青州市,"118.479622,36.68444"
673,(伊尔根觉罗)顾八代,,,
674,顾光旭,江苏省,常州市,"119.974454,31.810076"
675,(高佳)吉郎阿,,,
676,唐执玉,江苏省,常州市,"119.974454,31.810076"
677,康绍镛,山西省,太原市,"112.550617,37.870675"
678,(伊尔根觉罗)顾琮,江苏省,苏州市,"120.585297,31.298974"
679,唐通,陕西省,西安市,"108.940175,34.341568"
680,吉梦熊,江苏省,镇江市,"119.425836,32.187849"
681,唐绥祖,江苏省,扬州市,"119.412966,32.39421"
682,(赫舍里)吉纶,,,
683,唐继祖,江苏省,扬州市,"119.412966,32.39421"
684,(觉罗)吉庆,,,
685,(伊拉理)吉兰泰,,,
686,夏之蓉,江苏省,扬州市,"119.412966,32.39421"
687,夏成德,,,
688,(钮祜录)同兴,,,
689,孙之獬,山东省,济南市,"117.120496,36.650928"
690,(东鄂)同麟,,,
691,(博史克)多山,,,
692,(萨克达)多永武,,,
693,孙曰秉,辽宁省,沈阳市,"123.431472,41.805699"
694,多善,,,
695,孙可望,陕西省,延安市,"109.489635,36.585424"
696,(库亚勒呢吗奇)多隆武,,,
697,孙永清,江苏省,常州市,"119.974454,31.810076"
698,(叶赫纳喇)多福,,,
699,(博尔吉特)存泰,,,
700,(佟佳)安图,,,
701,孙玉庭,山东省,济宁市,"116.783834,35.553144"
702,孙全谋,福建省,漳州市,"117.647454,24.51285"
703,(博尔济吉特)琦善,,,
704,(倭勒)安兴阿,,,
705,程元章,河南省,汝南县,"114.362413,33.007068"
706,年遐龄,,,
707,孙廷璧,北京市,,"116.407413,39.904214"
708,成元震,山西省,太原市,"112.550617,37.870675"
709,孙定辽,,,
710,孙国玺,,,
711,(钮祜禄)成文,,,
712,成克巩,河北省,大名县,"115.147799,36.285504"
713,孙得功,,,
714,(依尔根觉罗)成林,,,
715,(穆尔查)成书,,,
716,孙尔准,江苏省,常州市,"119.974454,31.810076"
717,(伊尔根觉罗)成格,,,
718,(博尔济吉特)成衮扎布,,,
719,孙灏,浙江省,杭州市,"120.15507,30.274085"
720,成宁,,,
721,吴健章,广东省,广州市,"113.264435,23.129162"
722,(叶赫)成德,,,
723,(喜塔腊)库礼,,,
724,徐大贵,辽宁省,沈阳市,"123.431472,41.805699"
725,(舒穆禄)徐元梦,,,
726,程正揆,湖北省,安陆市,"113.689052,31.255686"
727,程含章,云南省,景东彝族自治县,"100.833813,24.44667"
728,程祖洛,安徽省,歙县,"118.414501,29.86168"
729,程景伊,江苏省,常州市,"119.974454,31.810076"
730,(富察)托津,,,
731,童凤三,浙江省,绍兴市,"120.579757,30.030188"
732,(佟佳)托时,,,
733,(博尔济吉特)托浑布,,,
734,(托克托莫忒)策丹,,,
735,(钮祜禄)策楞,,,
736,(博尔济吉特)善庆,,,
737,(爱新觉罗)肃顺,,,
738,托云,,,
739,(董鄂)托尔欢,,,
740,(爱新觉罗)有凤,,,
741,徐以@,浙江省,杭州市,"120.15507,30.274085"
742,朱士彦,江苏省,扬州市,"119.412966,32.39421"
743,徐本,浙江省,杭州市,"120.15507,30.274085"
744,徐忠,,,
745,朱之锡,浙江省,金华市,"119.647445,29.079059"
746,徐治都,,,
747,乌朗罕吉勒们舒明,,,
748,舒明阿,,,
749,舒英,,,
750,(舒穆鲁)舒常,,,
751,舒敏,,,
752,(他塔喇)舒辂,,,
753,舒德,,,
754,(舒穆鲁)舒濂,,,
755,(赫舍哩)舒兴阿,,,
756,华封,浙江省,杭州市,"120.15507,30.274085"
757,朱天奇,浙江省,临海市,"121.144952,28.858511"
758,费淳,浙江省,杭州市,"120.15507,30.274085"
759,徐袁,,"116.407413,39.904214",biogref
760,费扬武,,,
761,(富察)贵庆,,,
762,徐勇,,,
763,朱克简,江苏省,扬州市,"119.412966,32.39421"
764,徐昭德,,,
765,朱定元,贵州省,黄平县旧州镇,"107.782941,26.985627"
766,(博尔济吉特)鄂山,,,
767,徐英,,,
768,(西林觉罗)鄂昌,,,
769,(西林觉罗)鄂容安,,,
770,徐嗣曾,浙江省,杭州市,"120.15507,30.274085"
771,徐端,浙江省,湖州市,"120.086876,30.894285"
772,(温都)鄂海,,,
773,(西林觉罗)鄂弼,,,
774,鄂善,,,
775,(伊尔根觉罗)鄂云布,,,
776,(鄂拖)鄂顺安,,,
777,(西林觉罗)鄂宁,,,
778,(西林觉罗)鄂尔奇,,,
779,朱昌祚,山东省,聊城市,"115.985371,36.456704"
780,朱伦瀚,山东省,济南市,"117.120496,36.650928"
781,徐广缙,河南省,商丘市,"115.65637,34.414172"
782,(西林觉罗)鄂乐舜,,,
783,(碧鲁)鄂辉,,,
784,(鄂济)鄂弥达,,,
785,(鄂谟托)鄂宝,,,
786,闵鹗元,浙江省,湖州市,"120.086876,30.894285"
787,(乌雅)开泰,,,
788,(爱新觉罗)雅朗阿,,,
789,(乌朗罕吉勒们)雅满泰,,,
790,雅尔图,,,
791,(瓜尔佳)雅德,,,
792,冯光熊,浙江省,嘉兴市,"120.755487,30.746129"
793,冯铨,北京市,,"116.407413,39.904214"
794,黄仕简,福建省,漳州市,"117.647454,24.51285"
795,黄宗汉,福建省,泉州市,"118.675868,24.873888"
796,黄飞鹏,福建省,福州市,"119.296494,26.074508"
797,黄钓,江西省,南城县,"116.63704,27.569678"
798,黄国材,,,
799,黄梧,福建省,漳州市,"117.647454,24.51285"
800,徐泽醇,,,
801,黄贵,四川省,,
802,徐钽,江苏省,苏州市,"120.585297,31.298974"
803,徐绩,,,
804,黄鸣杰,安徽省,合肥市,"117.227271,31.821448"
805,黄模,,,
806,徐继,山西省,代县,"112.960352,39.066838"
807,黄机,浙江省,杭州市,"120.15507,30.274085"
808,(钮祜禄)恭阿拉,,,
809,朱,北京市,,"116.407413,39.904214"
810,(觉尔察)恩长,,,
811,黄锡申,福建省,漳州市,"117.647454,24.51285"
812,(瓜尔佳)塞楞额,,,
813,朱理,安徽省,宣城市,"118.758808,30.940813"
814,(伊尔根觉罗)塘古泰,,,
815,(他塔喇)塔永宁,,,
816,(张)嵩年,,,
817,(爱新觉罗)恩桂,,,
818,(伊尔根觉罗)嵩溥,,,
819,(王)恩特赫,,,
820,(爱新觉罗)嵩椿,,,
821,(赫舍里)嵩寿,,,
822,廉兆纶,北京市,,"116.407413,39.904214"
823,朱筠,北京市,,"116.407413,39.904214"
824,(爱新觉罗)晋昌,,,
825,(格吉勒)廉善,,,
826,(依尔根觉罗)爱新保,,,
827,(伊尔根觉罗)爱新泰,,,
828,晏斯盛,江西省,樟树市,"115.402991,28.001659"
829,(钮祜禄)书山,,,
830,朱轼,江西省,高安市,"115.375627,28.417187"
831,(富察)新柱,,,
832,(爱新觉罗)书敬,,,
833,杨秀,贵州省,毕节市,
834,(高佳)书麟,,,
835,杨茂勋,,,
836,杨国华,建水县,"102.826587,23.634744",biogref
837,杨国桢,四川省,成都市,"104.066586,30.572233"
838,朱椿,上海市,松江区,"121.227747,31.032243"
839,(瓜尔佳)桂良,,,
840,杨琳,,,
841,杨华,,,
842,杨超曾,湖南省,常德市,"111.698476,29.031679"
843,朱裴,山西省,临汾市,"111.51888,36.088067"
844,杨嗣Z,广西壮族自治区,桂林市,"110.290131,25.273444"
845,杨义,山西省,临汾市,"111.51888,36.088067"
846,杨遇明,,,
847,朱凤标,浙江省,绍兴市,"120.579757,30.030188"
848,杨魁,,,
849,杨衽,辽宁省,沈阳市,"123.431472,41.805699"
850,朱©,云南省,建水县,"102.826587,23.634744"
851,杨应琚,山东省,青州市,"118.479622,36.68444"
852,(伊尔根觉罗)桂林,,,
853,朱勋,江苏省,常州市,"119.974454,31.810076"
854,(觉罗)桂芳,,,
855,朱树,贵州省,贵阳市,"106.630143,26.647448"
856,杨懋恬,江西省,樟树市,"115.402991,28.001659"
857,桂涵,江西省,抚州市,"116.60356,28.247697"
858,江兰,安徽省,歙县,"118.414501,29.86168"
859,(李)毓秀,,,
860,(李)桑格,,,
861,(乌郎哈吉尔们)百祥,,,
862,(钮祜禄)毓奇,,,
863,(李)毓岱,,,
864,(他他拉)毓科,,,
865,温承惠,山西省,太原市,"112.550617,37.870675"
866,(张)百龄,河北省,保定市,"115.464809,38.873799"
867,桑格,,,
868,(瑚噜克)格绷额,,,
869,(费莫)温福,,,
870,艾元征,山东省,济南市,"117.120496,36.650928"
871,(觉罗)拴柱,,,
872,(佟佳)准塔,,,
873,(巴雅拉)西成,,,
874,浦霖,浙江省,嘉兴市,"120.755487,30.746129"
875,西拉布,,,
876,瑚世泰,,,
877,(觉罗)西密扬阿,,,
878,(巴岳忒)瑚松额,,,
879,(鄂济)瑚素通阿,,,
880,(舒穆禄)海成,,,
881,(完颜)瑚图礼,,,
882,(汪佳)海明,,,
883,(科奇理)佛尼勒,,,
884,(伊尔库勒)瑚宝,,,
885,海亮,,,
886,(石尔德特)瑞常,,,
887,海洪阿,,,
888,(乌雅)海望,,,
889,(齐普齐特)海禄,,,
890,(叶赫那喇)瑞麟,,,
891,禄明,,,
892,海寿,,,
893,(爱新觉罗)禄康,,,
894,万正色,福建省,泉州市,"118.675868,24.873888"
895,(伊尔根觉罗)海宁,,,
896,海明,,,
897,梁肯堂,浙江省,杭州市,"120.15507,30.274085"
898,(觉罗)海龄,,,
899,(卜拉木)经额布,,,
900,董邦达,浙江省,杭州市,"120.15507,30.274085"
901,董果,河北省,卢龙县,"118.893115,39.891932"
902,董芳,陕西省,西安市,"108.940175,34.341568"
903,董卫国,,,
904,董学礼,,,
905,(爱新觉罗)裕恩,,,
906,(佟佳)裕瑞,,,
907,(佟佳)裕诚,,,
908,(章佳)诚存,,,
909,(瓜尔佳)诚安,,,
910,(富察)诚端,,,
911,贾桢,山东省,蓬莱市,"120.758816,37.810573"
912,贾魁武,河北省,保定市,"115.464809,38.873799"
913,路振扬,陕西省,西安市,"108.940175,34.341568"
914,乌大经,陕西省,西安市,"108.940175,34.341568"
915,(瓜尔佳)乌尔卿额,,,
916,(爱新觉罗)乌尔恭阿,,,
917,(富察)乌尔恭额,,,
918,路超吉,陕西省,大荔县,"109.941658,34.797184"
919,(爱新觉罗)载堪,,,
920,乌赫,,,
921,(索佳)农起,,,
922,达自祥,四川省,成都市,"104.066586,30.572233"
923,佛保,,,
924,达色,,,
925,(佟佳)达哈塔,,,
926,(富察)达洪阿,,,
927,(乌苏)达椿,,,
928,(钮钴禄)达尔党阿,,,
929,(钮祜禄)特成额,,,
930,(郭勒沁齐穆克)特克慎,,,
931,(舒穆禄)佛伦,,,
932,(钮祜禄)特清额,,,
933,(孔格里斯)达庆,,,
934,(瓜尔佳)特登额,,,
935,(图伯特)佛尔卿额,,,
936,雷兴,,,
937,(博尔济吉特)班第,,,
938,何天培,,,
939,僧格,,,
940,(乌雅)珠隆阿,,,
941,何占鳌,四川省,成都市,"104.066586,30.572233"
942,(赫舍里)嘉谟,,,
943,图拉,,,
944,何君佐,,,
945,(章佳)珠隆阿,,,
946,珠尔杭阿,,,
947,(西讷楚特)珠尔素,,,
948,何勉,福建省,福州市,"119.296494,26.074508"
949,(觉罗)图思德,,,
950,图桑阿,,,
951,(阿颜觉罗)图理琛,,,
952,(那拉)珠鲁讷,,,
953,(瓜勒佳)图钦保,,,
954,祖大寿,,,
955,何凌汉,湖南省,永州市,"111.631278,26.221893"
956,(佟佳)图尔炳阿,,,
957,(瓜勒佳)图萨布,,,
958,(西鲁特)梦麟,,,
959,祖之望,福建省,建瓯市,"118.304988,27.022727"
960,(爱新觉罗)察尼,,,
961,祖可法,,,
962,(钮祜禄)对哈纳,,,
963,(鄂谟托)彰宝,,,
964,何桂清,云南省,昆明市,"102.83286,24.880182"
965,祖良璧,,,
966,祖泽溥,,,
967,祖泽远,,,
968,祝世昌,,,
969,(伊尔根觉罗)荣柱,,,
970,秦世祯,,,
971,(伊尔根觉罗)荣麟,,,
972,满丕,,,
973,熊文举,江西省,玉山县,"118.245164,28.681966"
974,秦承恩,江苏省,南京市,"118.796877,32.060255"
975,熊学鹏,江西省,南城县,"116.63704,27.569678"
976,秦瀛,江苏省,常州市,"119.974454,31.810076"
977,(那拉)玛兴阿,,,
978,(爱新觉罗)福全,,,
979,(瓜尔佳)素诚,,,
980,(钮祜禄)素尔讷,,,
981,(佟佳)福克精阿,,,
982,(苏完瓜尔佳)福昌,,,
983,(赫舍哩)索尼,,,
984,(富察)福长安,,,
985,(完颜)索琳,,,
986,(阿毕鲁勒氏)索费英阿,,,
987,纳敏,,,
988,(布赛)纳齐喀,,,
989,翁心存,江苏省,苏州市,"120.585297,31.298974"
990,翁同爵,江苏省,苏州市,"120.585297,31.298974"
991,翁叔元,江苏省,苏州市,"120.585297,31.298974"
992,(爱新觉罗)耆英,,,
993,耿l,,,
994,耿继茂,,,
995,荆道干,山西省,永济市,"110.329224,34.834254"
996,袁立相,河北省,张家口市,"115.099231,40.608454"
997,袁守侗,山东省,济南市,"117.120496,36.650928"
998,袁国璜,四川省,成都市,"104.066586,30.572233"
999,袁敏,四川省,成都市,"104.066586,30.572233"
1000,袁懋功,北京市,,"116.407413,39.904214"
1001,(富察)托庸,,,
1002,(巴禹特)贡楚克札布,,,
1003,郝玉麟,,,
1004,郝浴,河北省,正定县,"114.570903,38.146434"
1005,郝杰,北京市,,"116.407413,39.904214"
1007,(钮祜禄)爱必达,,,
1008,(觉罗)八十,,,
1009,(那拉)八十六,,,
1010,林君,福建省,泉州市,"118.675868,24.873888"
1011,福泰,,,
1012,七格,,,
1013,岳锺琪,四川省,成都市,"104.066586,30.572233"
1014,岳锺璜,四川省,成都市,"104.066586,30.572233"
1015,(高佳)高斌,,,
1016,张允随,,,
1017,陈大受,湖南省,永州市,"111.631278,26.221893"
1018,陈宏谋,广西壮族自治区,桂林市,"110.290131,25.273444"
1019,(高佳)高恒,,,
1020,(高佳)高朴,,,
1021,(伊尔根觉罗)喀尔吉善,,,
1022,张天骏,浙江省,杭州市,"120.15507,30.274085"
1023,(伊尔根觉罗)定长,,,
1024,黄廷桂,,,
1025,梅成,安徽省,宣城市,"118.758808,30.940813"
1026,(瓜勒佳)吴达善,,,
1027,李本,,,
1028,吴进义,宁夏回族自治区,银川市,"106.230925,38.487319"
1029,张广泗,,,
1030,(佟佳)庆复,,,
1031,(纳喇)常安,,,
1032,杨刚,广西壮族自治区,柳州市,"109.415953,24.325502"
1033,常安,,,
1034,(张佳)常安,,,
1035,(完颜)伟,,,
1036,李如兰,山西省,太原市,"112.550617,37.870675"
1037,巴彦岱,,,
1038,(爱新觉罗)麟书,,,
1039,(于佳)于珊,,,
1040,于式枚,,,"110.643305,24.633362"
1041,王太岳,河北省,保定市,"115.464809,38.873799"
1042,王文锦,天津市,,"117.200983,39.084158"
1043,王大经,浙江省,嘉兴市,"120.755487,30.746129"
1044,王一凤,甘肃省,兰州市,"103.834377,36.061255"
1045,王镛,甘肃省,兰州市,"103.834377,36.061255"
1046,(富察)巴杭阿,,,
1047,于荫霖,辽宁省,沈阳市,"123.431472,41.805699"
1048,左宝贵,山东省,临沂市,"118.356449,35.104501"
1049,刘跃云,江苏省,常州市,"119.974454,31.810076"
1050,(兀扎拉)文麟,,,
1051,丁宝铨,江苏省,淮安市,"119.015552,33.610271"
1052,王可,湖南省,永顺县,"109.851249,29.001338"
1053,戴雄,云南省,昆明市,"102.83286,24.880182"
1054,王孝祺,安徽省,合肥市,"117.227271,31.821448"
1055,麟趾,,,
1056,(索绰络)观保,,,
1057,金运昌,江苏省,南京市,"118.796877,32.060255"
1058,谭碧理,湖南省,长沙市,"112.938814,28.228209"
1059,(爱新觉罗)灵桂,,,
1060,龚镗,江苏省,常州市,"119.974454,31.810076"
1061,(瓜尔佳)麟趾,,,
1062,五福,,,
1063,龚守正,浙江省,杭州市,"120.15507,30.274085"
1064,(汪佳)阿尔邦阿,,,
1065,(瓜尔佳)观喜,,,
1066,龚自闳,浙江省,杭州市,"120.15507,30.274085"
1067,龚文龄,福建省,福州市,"119.296494,26.074508"
1068,饶应祺,湖北省,恩施市,"109.479668,30.294645"
1069,严正基,湖南省,沅陵县,"110.393735,28.452709"
1070,严R,浙江省,杭州市,"120.15507,30.274085"
1071,严树森,四川省,成都市,"104.066586,30.572233"
1072,(额苏哩)苏勒芳阿,,,
1073,苏元春,,,"110.643305,24.633362"
1074,刘岳昭,湖南省,长沙市,"112.938814,28.228209"
1075,苏廷魁,广东省,肇庆市,"112.465091,23.047192"
1076,苏兆熊,江西省,鄱阳县,"116.699676,29.011664"
1077,苏廷玉,福建省,泉州市,"118.675868,24.873888"
1078,(纳喇)苏楞额,,,
1079,(萨玛拉)庆山,,,
1080,(胡雅拉)苏布通阿,,,
1081,(额哲忒)苏苏勒通阿,,,
1082,(完颜)敷伦泰,,,
1083,(苏木克起)苏勒当阿,,,
1084,窦振彪,广东省,高州市,"110.853266,21.917892"
1085,(瓜尔佳)苏清阿,,,
1086,(博尔济吉特)庆麟,,,
1087,(瓜尔佳)苏成额,,,
1088,(爱新觉罗)铁麟,,,
1089,(喜塔腊)庆裕,,,
1090,(伊普楚特)苏宁阿,,,
1091,苏尔相,宁夏回族自治区,银川市,"106.230925,38.487319"
1092,(伊尔根觉罗)苏昌,,,
1093,(佟佳)福善,,,
1094,(伊尔根觉罗)宝琳,,,
1095,窦德,甘肃省,兰州市,"103.834377,36.061255"
1096,窦p,山西省,太原市,"112.550617,37.870675"
1097,(马佳)宝,,,
1098,(爱新觉罗)宝廷,,,
1099,(索绰络)宝漭,,,
1100,(白佳哈喇)赓音岱,,,
1101,(吴雅)龄鉴,,,
1102,(白都)继昌,,,
1103,(杨)锺祥,,,
1104,(觉尔察)钟音,,,
1106,(那拉)麒庆,,,
1107,谭安,广东省,广州市,"113.264435,23.129162"
1108,(爱新觉罗)蕴着,,,
1109,(诺敏)耀年,,,
1110,庞锺璐,江苏省,苏州市,"120.585297,31.298974"
1111,谭廷襄,浙江省,绍兴市,"120.579757,30.030188"
1112,谭行义,四川省,,
1113,罗应鳌,甘肃省,兰州市,"103.834377,36.061255"
1114,罗光莠1755,漳州市,"117.647454,24.51285",biogref
1115,罗文俊,广东省,广州市,"113.264435,23.129162"
1116,罗思举,江西省,抚州市,"116.60356,28.247697"
1117,萧福禄,甘肃省,兰州市,"103.834377,36.061255"
1118,萧孚泗,湖南省,长沙市,"112.938814,28.228209"
1119,萧庆衍,湖南省,长沙市,"112.938814,28.228209"
1120,萧庆高,湖南省,长沙市,"112.938814,28.228209"
1121,边宝泉,,,
1122,关天培,江苏省,淮安市,"119.015552,33.610271"
1123,聂士成,安徽省,合肥市,"117.227271,31.821448"
1124,聂缉超1855,衡阳市,"112.5719,26.89384",biogref
1125,(瓜尔佳)双锐,,,
1126,(哈普齐忒)双龄,,,
1127,(卓佳)双寿,,,
1128,蒋凝学,湖南省,长沙市,"112.938814,28.228209"
1129,双寿,,,
1130,(他塔拉)双福,,,
1131,蒋宗汉,,,
1132,蒋益澧,湖南省,长沙市,"112.938814,28.228209"
1133,双印,,,
1134,瞿鸿队,湖南省,长沙市,"112.938814,28.228209"
1135,韩文绮,浙江省,杭州市,"120.15507,30.274085"
1136,韩晋昌,安徽省,凤阳县府城镇,"117.560248,32.871797"
1137,韩克均,山西省,汾阳市,"111.769894,37.261564"
1138,韩ガ,苏州市,"120.585297,31.298974",biogref
1139,韩正国,湖南省,长沙市,"112.938814,28.228209"
1140,韩超,河北省,卢龙县,"118.893115,39.891932"
1141,颜鸣汉,广东省,广州市,"113.264435,23.129162"
1142,颜伯焘,广东省,惠州市,"114.416196,23.111847"
1143,颜以燠,广东省,惠州市,"114.416196,23.111847"
1144,(爱新觉罗)丰烈,,,
1145,(吴扎拉)丰绅,,,
1146,(乌苏)丰额,,,
1147,(伊尔根觉罗)萨保,,,
1148,(钮钴禄)萨迎阿,,,
1149,(伊尔根觉罗)萨灵阿,,,
1150,(郭博勒)丰阿,,,
1151,(觉尔察)萨隆阿,,,
1152,蒋烨远,,,
1153,蒋文庆,,,
1154,(博尔济吉特)萨炳阿,,,
1155,(伊尔根觉罗)萨载,,,
1156,(格何恩)额尔庆额,,,
1157,(博尔济吉特)乐善,,,
1158,潘绍周,甘肃省,陇西县,"104.635052,35.003858"
1159,余甸,福建省,福州市,"119.296494,26.074508"
1160,(章佳)额勒春,,,
1161,(觉尔察)额勒和布,,,
1162,(佟佳)额勒锦,,,
1163,潘铎,江苏省,南京市,"118.796877,32.060255"
1164,(瓜尔佳)额勒登保,,,
1165,(栋鄂)额勒登额,,,
1166,薛福成,江苏省,常州市,"119.974454,31.810076"
1167,储麟趾,江苏省,常州市,"119.974454,31.810076"
1168,(爱新觉罗)谦禧,,,
1169,龙启瑞,广西壮族自治区,桂林市,"110.290131,25.273444"
1170,薛,贵州省,毕节市,
1171,薛焕,四川省,宜宾市,"104.643368,28.751852"
1172,薛允升,陕西省,西安市,"108.940175,34.341568"
1173,(阿鲁特)赛尚阿,,,
1174,潘祖荫,江苏省,苏州市,"120.585297,31.298974"
1175,戴宗沅,安徽省,安庆市,"117.054734,30.52403"
1176,(富察)福隆安,,,
1177,(彦札)赛什雅勒泰,,,
1178,戴鸿慈,广东省,广州市,"113.264435,23.129162"
1179,谢朝恩,四川省,成都市,"104.066586,30.572233"
1180,谢得彰,福建省,漳州市,"117.647454,24.51285"
1181,谢金章,湖北省,武汉市,"114.315897,30.553898"
1182,谢溶生,江苏省,扬州市,"119.412966,32.39421"
